Starting data collection...
Saved - Temp: 78.8F  Humidity: 54.3%  Air Quality: 0.31V
Saved - Temp: 78.8F  Humidity: 54.1%  Air Quality: 0.31V
Saved - Temp: 78.8F  Humidity: 53.9%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 53.6%  Air Quality: 0.31V
Saved - Temp: 78.4F  Humidity: 53.4%  Air Quality: 0.31V
Saved - Temp: 78.4F  Humidity: 53.2%  Air Quality: 0.30V
Saved - Temp: 78.3F  Humidity: 53.1%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 52.9%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 52.7%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 52.6%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 52.9%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 53.1%  Air Quality: 0.30V
Saved - Temp: 78.4F  Humidity: 53.3%  Air Quality: 0.30V
Saved - Temp: 78.8F  Humidity: 53.3%  Air Quality: 0.30V
Saved - Temp: 78.8F  Humidity: 53.3%  Air Quality: 0.30V
Saved - Temp: 78.8F  Humidity: 53.4%  Air Quality: 0.30V
Saved - Temp: 79.0F  Humidity: 53.6%  Air Quality: 0.30V
Saved - Temp: 79.2F  Humidity: 53.6%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.6%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 53.6%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 53.6%  Air Quality: 0.30V
Saved - Temp: 79.7F  Humidity: 53.5%  Air Quality: 0.30V
Saved - Temp: 79.7F  Humidity: 53.5%  Air Quality: 0.30V
Saved - Temp: 79.9F  Humidity: 53.5%  Air Quality: 0.30V
Saved - Temp: 79.9F  Humidity: 53.4%  Air Quality: 0.30V
Saved - Temp: 80.1F  Humidity: 53.5%  Air Quality: 0.30V
Saved - Temp: 80.1F  Humidity: 53.4%  Air Quality: 0.31V
Saved - Temp: 80.1F  Humidity: 53.5%  Air Quality: 0.31V
Saved - Temp: 80.1F  Humidity: 53.6%  Air Quality: 0.31V
Saved - Temp: 80.1F  Humidity: 53.6%  Air Quality: 0.31V
Saved - Temp: 80.1F  Humidity: 53.6%  Air Quality: 0.31V
Saved - Temp: 80.2F  Humidity: 53.7%  Air Quality: 0.31V
Saved - Temp: 80.2F  Humidity: 53.7%  Air Quality: 0.31V
Saved - Temp: 80.2F  Humidity: 53.6%  Air Quality: 0.31V
Saved - Temp: 80.2F  Humidity: 53.6%  Air Quality: 0.31V
Saved - Temp: 80.2F  Humidity: 53.7%  Air Quality: 0.31V
Saved - Temp: 80.4F  Humidity: 53.7%  Air Quality: 0.31V
Saved - Temp: 80.4F  Humidity: 53.8%  Air Quality: 0.31V
Saved - Temp: 80.4F  Humidity: 53.8%  Air Quality: 0.31V
Saved - Temp: 80.4F  Humidity: 53.8%  Air Quality: 0.31V
Saved - Temp: 80.4F  Humidity: 53.8%  Air Quality: 0.31V
Saved - Temp: 80.4F  Humidity: 53.9%  Air Quality: 0.31V
Saved - Temp: 80.4F  Humidity: 53.9%  Air Quality: 0.31V
Saved - Temp: 80.4F  Humidity: 54.0%  Air Quality: 0.31V
Saved - Temp: 80.4F  Humidity: 54.1%  Air Quality: 0.31V
Saved - Temp: 80.6F  Humidity: 54.1%  Air Quality: 0.31V
Saved - Temp: 80.6F  Humidity: 54.1%  Air Quality: 0.31V
Saved - Temp: 80.6F  Humidity: 54.0%  Air Quality: 0.31V
Saved - Temp: 80.6F  Humidity: 53.9%  Air Quality: 0.31V
Saved - Temp: 80.6F  Humidity: 53.9%  Air Quality: 0.31V
Saved - Temp: 80.8F  Humidity: 53.9%  Air Quality: 0.31V
Saved - Temp: 80.8F  Humidity: 53.9%  Air Quality: 0.31V
Saved - Temp: 80.8F  Humidity: 54.0%  Air Quality: 0.31V
Saved - Temp: 80.8F  Humidity: 54.0%  Air Quality: 0.31V
Saved - Temp: 80.8F  Humidity: 54.0%  Air Quality: 0.31V
Saved - Temp: 80.8F  Humidity: 54.0%  Air Quality: 0.31V
Saved - Temp: 80.8F  Humidity: 54.1%  Air Quality: 0.31V
Saved - Temp: 80.8F  Humidity: 54.2%  Air Quality: 0.31V
Saved - Temp: 80.8F  Humidity: 54.2%  Air Quality: 0.31V
Saved - Temp: 81.0F  Humidity: 54.1%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.0%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.1%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.1%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.2%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.3%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.3%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.3%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.2%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.3%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.3%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.2%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.1%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.0%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.1%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.1%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.1%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.2%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.2%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.3%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.2%  Air Quality: 0.32V
Saved - Temp: 81.3F  Humidity: 54.2%  Air Quality: 0.32V
Saved - Temp: 81.3F  Humidity: 54.2%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.2%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.3%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.4%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.4%  Air Quality: 0.32V
Saved - Temp: 81.3F  Humidity: 54.4%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.5%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.5%  Air Quality: 0.32V
Saved - Temp: 81.1F  Humidity: 54.5%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.6%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.6%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.7%  Air Quality: 0.32V
Saved - Temp: 81.0F  Humidity: 54.7%  Air Quality: 0.31V
Saved - Temp: 81.0F  Humidity: 54.5%  Air Quality: 0.31V
Saved - Temp: 80.8F  Humidity: 54.3%  Air Quality: 0.31V
Saved - Temp: 80.6F  Humidity: 54.0%  Air Quality: 0.30V
Saved - Temp: 80.4F  Humidity: 53.9%  Air Quality: 0.30V
Saved - Temp: 80.2F  Humidity: 53.7%  Air Quality: 0.30V
Saved - Temp: 80.1F  Humidity: 53.6%  Air Quality: 0.30V
Saved - Temp: 79.9F  Humidity: 53.4%  Air Quality: 0.30V
Saved - Temp: 79.7F  Humidity: 53.3%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 53.0%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 52.9%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 52.6%  Air Quality: 0.30V
Saved - Temp: 79.2F  Humidity: 52.4%  Air Quality: 0.30V
Saved - Temp: 79.0F  Humidity: 52.3%  Air Quality: 0.29V
Saved - Temp: 78.8F  Humidity: 52.2%  Air Quality: 0.29V
Saved - Temp: 78.8F  Humidity: 52.0%  Air Quality: 0.29V
Saved - Temp: 78.6F  Humidity: 51.8%  Air Quality: 0.29V
Saved - Temp: 78.4F  Humidity: 51.8%  Air Quality: 0.29V
Saved - Temp: 78.4F  Humidity: 51.8%  Air Quality: 0.29V
Saved - Temp: 78.3F  Humidity: 52.1%  Air Quality: 0.29V
Saved - Temp: 78.4F  Humidity: 52.3%  Air Quality: 0.29V
Saved - Temp: 78.6F  Humidity: 52.4%  Air Quality: 0.29V
Saved - Temp: 78.6F  Humidity: 52.5%  Air Quality: 0.29V
Saved - Temp: 78.8F  Humidity: 52.5%  Air Quality: 0.29V
Saved - Temp: 78.8F  Humidity: 52.5%  Air Quality: 0.30V
Saved - Temp: 79.0F  Humidity: 52.6%  Air Quality: 0.30V
Saved - Temp: 79.0F  Humidity: 52.6%  Air Quality: 0.30V
Saved - Temp: 79.0F  Humidity: 52.7%  Air Quality: 0.30V
Saved - Temp: 79.2F  Humidity: 52.7%  Air Quality: 0.30V
Saved - Temp: 79.2F  Humidity: 52.7%  Air Quality: 0.30V
Saved - Temp: 79.2F  Humidity: 52.7%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 52.8%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 52.8%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 52.9%  Air Quality: 0.30V
Saved - Temp: 79.2F  Humidity: 52.9%  Air Quality: 0.30V
Reading error: Checksum did not validate. Try again.
Saved - Temp: 79.2F  Humidity: 53.1%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.0%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.2%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.1%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.2%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.2%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.4%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.4%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.4%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.5%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.4%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.5%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.5%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 53.6%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.6%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 53.7%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.7%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.7%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.8%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 53.8%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 53.8%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.8%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 53.9%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 53.9%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.0%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.0%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 54.1%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 54.1%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.2%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.1%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 54.2%  Air Quality: 0.30V
Saved - Temp: 79.3F  Humidity: 54.2%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.1%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.3%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.2%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.4%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.3%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.4%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.3%  Air Quality: 0.30V
Saved - Temp: 79.5F  Humidity: 54.3%  Air Quality: 0.30V
Reading error: Checksum did not validate. Try again.
Saved - Temp: 79.5F  Humidity: 54.5%  Air Quality: 0.30V
Reading error: Checksum did not validate. Try again.
Saved - Temp: 79.5F  Humidity: 54.6%  Air Quality: 0.31V
Saved - Temp: 79.5F  Humidity: 54.6%  Air Quality: 0.31V
Saved - Temp: 79.5F  Humidity: 54.6%  Air Quality: 0.31V
Saved - Temp: 79.5F  Humidity: 54.7%  Air Quality: 0.32V
Saved - Temp: 79.5F  Humidity: 54.6%  Air Quality: 0.32V
Saved - Temp: 79.5F  Humidity: 54.7%  Air Quality: 0.32V
Saved - Temp: 79.5F  Humidity: 54.7%  Air Quality: 0.32V
Saved - Temp: 79.5F  Humidity: 54.7%  Air Quality: 0.32V
Saved - Temp: 79.5F  Humidity: 54.8%  Air Quality: 0.32V
Saved - Temp: 79.3F  Humidity: 54.9%  Air Quality: 0.32V
Saved - Temp: 79.5F  Humidity: 54.9%  Air Quality: 0.32V
Saved - Temp: 79.3F  Humidity: 54.9%  Air Quality: 0.32V
Saved - Temp: 79.5F  Humidity: 54.9%  Air Quality: 0.32V
Saved - Temp: 79.3F  Humidity: 55.0%  Air Quality: 0.32V
Saved - Temp: 79.3F  Humidity: 55.1%  Air Quality: 0.33V
Saved - Temp: 79.3F  Humidity: 55.1%  Air Quality: 0.33V
Saved - Temp: 79.5F  Humidity: 55.1%  Air Quality: 0.33V
Saved - Temp: 79.3F  Humidity: 55.1%  Air Quality: 0.33V
Saved - Temp: 79.5F  Humidity: 55.2%  Air Quality: 0.33V
Saved - Temp: 79.5F  Humidity: 55.2%  Air Quality: 0.33V
Saved - Temp: 79.5F  Humidity: 55.1%  Air Quality: 0.33V
Saved - Temp: 79.5F  Humidity: 55.2%  Air Quality: 0.33V
Saved - Temp: 79.5F  Humidity: 55.2%  Air Quality: 0.33V
Saved - Temp: 79.3F  Humidity: 55.1%  Air Quality: 0.33V
Saved - Temp: 79.5F  Humidity: 55.2%  Air Quality: 0.33V
Saved - Temp: 79.5F  Humidity: 55.2%  Air Quality: 0.33V
Saved - Temp: 79.5F  Humidity: 55.2%  Air Quality: 0.33V
Saved - Temp: 79.5F  Humidity: 55.3%  Air Quality: 0.33V
Saved - Temp: 79.5F  Humidity: 55.3%  Air Quality: 0.32V
Saved - Temp: 79.3F  Humidity: 55.1%  Air Quality: 0.32V
Saved - Temp: 79.3F  Humidity: 54.8%  Air Quality: 0.32V
Saved - Temp: 79.3F  Humidity: 54.6%  Air Quality: 0.32V
Saved - Temp: 79.0F  Humidity: 54.4%  Air Quality: 0.31V
Saved - Temp: 79.0F  Humidity: 54.2%  Air Quality: 0.31V
Saved - Temp: 78.8F  Humidity: 54.1%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 53.9%  Air Quality: 0.31V
Saved - Temp: 78.4F  Humidity: 53.7%  Air Quality: 0.30V
Saved - Temp: 78.4F  Humidity: 53.5%  Air Quality: 0.30V
Saved - Temp: 78.3F  Humidity: 53.3%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 53.0%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 52.8%  Air Quality: 0.29V
Saved - Temp: 77.7F  Humidity: 52.7%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 52.5%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 52.4%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 52.2%  Air Quality: 0.29V
Saved - Temp: 77.4F  Humidity: 52.1%  Air Quality: 0.29V
Saved - Temp: 77.4F  Humidity: 51.9%  Air Quality: 0.29V
Saved - Temp: 77.4F  Humidity: 51.9%  Air Quality: 0.29V
Saved - Temp: 77.2F  Humidity: 52.2%  Air Quality: 0.29V
Saved - Temp: 77.4F  Humidity: 52.4%  Air Quality: 0.29V
Saved - Temp: 77.4F  Humidity: 52.5%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 52.6%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 52.6%  Air Quality: 0.29V
Saved - Temp: 77.7F  Humidity: 52.6%  Air Quality: 0.29V
Saved - Temp: 77.7F  Humidity: 52.6%  Air Quality: 0.29V
Saved - Temp: 77.9F  Humidity: 52.8%  Air Quality: 0.29V
Saved - Temp: 77.9F  Humidity: 52.9%  Air Quality: 0.29V
Saved - Temp: 77.9F  Humidity: 52.9%  Air Quality: 0.29V
Saved - Temp: 78.1F  Humidity: 53.0%  Air Quality: 0.29V
Saved - Temp: 78.1F  Humidity: 53.0%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 53.0%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 53.1%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 53.2%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 53.3%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 53.4%  Air Quality: 0.30V
Saved - Temp: 78.3F  Humidity: 53.5%  Air Quality: 0.30V
Saved - Temp: 78.3F  Humidity: 53.5%  Air Quality: 0.30V
Saved - Temp: 78.3F  Humidity: 53.7%  Air Quality: 0.30V
Saved - Temp: 78.3F  Humidity: 53.7%  Air Quality: 0.30V
Saved - Temp: 78.3F  Humidity: 53.7%  Air Quality: 0.30V
Saved - Temp: 78.3F  Humidity: 53.9%  Air Quality: 0.30V
Saved - Temp: 78.3F  Humidity: 53.8%  Air Quality: 0.30V
Saved - Temp: 78.3F  Humidity: 53.9%  Air Quality: 0.31V
Saved - Temp: 78.3F  Humidity: 54.0%  Air Quality: 0.31V
Saved - Temp: 78.3F  Humidity: 54.1%  Air Quality: 0.31V
Saved - Temp: 78.3F  Humidity: 54.2%  Air Quality: 0.31V
Saved - Temp: 78.3F  Humidity: 54.2%  Air Quality: 0.31V
Saved - Temp: 78.4F  Humidity: 54.3%  Air Quality: 0.31V
Saved - Temp: 78.4F  Humidity: 54.4%  Air Quality: 0.31V
Saved - Temp: 78.4F  Humidity: 54.4%  Air Quality: 0.31V
Saved - Temp: 78.4F  Humidity: 54.4%  Air Quality: 0.31V
Saved - Temp: 78.3F  Humidity: 54.4%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 54.6%  Air Quality: 0.31V
Saved - Temp: 78.4F  Humidity: 54.7%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 54.7%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 54.8%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 54.8%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 54.8%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 54.9%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 54.9%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.0%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.0%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.1%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.2%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.2%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.1%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.3%  Air Quality: 0.32V
Saved - Temp: 78.6F  Humidity: 55.3%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.2%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.4%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.4%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.5%  Air Quality: 0.31V
Saved - Temp: 78.4F  Humidity: 55.5%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.6%  Air Quality: 0.32V
Saved - Temp: 78.4F  Humidity: 55.6%  Air Quality: 0.31V
Reading error: Checksum did not validate. Try again.
Saved - Temp: 78.4F  Humidity: 55.6%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.6%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.6%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.6%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.7%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.7%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.7%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.8%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.8%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.8%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.8%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.9%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.9%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.9%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.9%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.9%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.1%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.1%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.1%  Air Quality: 0.31V
Saved - Temp: 78.8F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.1%  Air Quality: 0.31V
Saved - Temp: 78.8F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.1%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.8F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.8F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.1%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.1%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.1%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 56.0%  Air Quality: 0.31V
Saved - Temp: 78.6F  Humidity: 55.7%  Air Quality: 0.30V
Saved - Temp: 78.6F  Humidity: 55.4%  Air Quality: 0.30V
Saved - Temp: 78.4F  Humidity: 55.2%  Air Quality: 0.30V
Saved - Temp: 78.3F  Humidity: 54.9%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 54.7%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.5%  Air Quality: 0.29V
Saved - Temp: 77.9F  Humidity: 54.4%  Air Quality: 0.29V
Saved - Temp: 77.7F  Humidity: 54.1%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 53.9%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 53.7%  Air Quality: 0.29V
Saved - Temp: 77.4F  Humidity: 53.4%  Air Quality: 0.29V
Saved - Temp: 77.4F  Humidity: 53.2%  Air Quality: 0.28V
Saved - Temp: 77.2F  Humidity: 52.9%  Air Quality: 0.28V
Saved - Temp: 77.0F  Humidity: 52.7%  Air Quality: 0.28V
Saved - Temp: 77.0F  Humidity: 52.6%  Air Quality: 0.28V
Saved - Temp: 77.0F  Humidity: 52.4%  Air Quality: 0.28V
Saved - Temp: 76.8F  Humidity: 52.7%  Air Quality: 0.28V
Saved - Temp: 76.8F  Humidity: 52.9%  Air Quality: 0.28V
Saved - Temp: 77.0F  Humidity: 53.0%  Air Quality: 0.29V
Saved - Temp: 77.0F  Humidity: 53.1%  Air Quality: 0.29V
Saved - Temp: 77.2F  Humidity: 53.1%  Air Quality: 0.29V
Saved - Temp: 77.2F  Humidity: 53.2%  Air Quality: 0.29V
Saved - Temp: 77.4F  Humidity: 53.2%  Air Quality: 0.29V
Saved - Temp: 77.4F  Humidity: 53.2%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 53.2%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 53.2%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 53.4%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 53.5%  Air Quality: 0.29V
Saved - Temp: 77.5F  Humidity: 53.5%  Air Quality: 0.29V
Saved - Temp: 77.7F  Humidity: 53.5%  Air Quality: 0.29V
Saved - Temp: 77.7F  Humidity: 53.6%  Air Quality: 0.29V
Saved - Temp: 77.7F  Humidity: 53.6%  Air Quality: 0.29V
Saved - Temp: 77.7F  Humidity: 53.7%  Air Quality: 0.30V
Saved - Temp: 77.7F  Humidity: 53.8%  Air Quality: 0.30V
Saved - Temp: 77.7F  Humidity: 53.9%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 53.9%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 53.9%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 53.9%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.0%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.0%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.0%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.2%  Air Quality: 0.30V
Reading error: Checksum did not validate. Try again.
Saved - Temp: 77.9F  Humidity: 54.3%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.3%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.4%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.3%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.3%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.4%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.5%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.5%  Air Quality: 0.30V
Saved - Temp: 77.9F  Humidity: 54.4%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 54.5%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 54.5%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 54.5%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 54.5%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 54.6%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 54.5%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 54.6%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 54.6%  Air Quality: 0.30V
Saved - Temp: 78.1F  Humidity: 54.7%  Air Quality: 0.30V
